2010,Mechanisms of solute rejection in solvent resistant nanofiltration: The effect of solvent on solute rejection,"Darvishmanesh S., Degreve J., Van Der Bruggen B.",14639076,Physical Chemistry Chemical Physics,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,12,6,9,9,16,10,5,0,86
2009,The use of ionic liquids based on choline chloride for metal deposition: A green alternative?,"Haerens K., Matthijs E., Chmielarz A., Van der Bruggen B.",3014797,Journal of Environmental Management,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,11,11,10,10,4,11,10,0,0,85
2017,Graphene-based antimicrobial polymeric membranes: a review,"Zhu J., Wang J., Hou J., Zhang Y., Liu J., Van der Bruggen B.",20507488,Journal of Materials Chemistry A,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,31,12,0,83
2002,Influence of organic solvents on the performance of polymeric nanofiltration membranes,"Van der Bruggen B., Geens J., Vandecasteele C.",1496395,Separation Science and Technology,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,8,6,6,4,6,1,2,8,3,7,9,2,5,5,0,0,83
2005,Polymeric nanofiltration of binary water-alcohol mixtures: Influence of feed composition and membrane properties on permeability and rejection,"Geens J., Peeters K., Van Der Bruggen B., Vandecasteele C.",3767388,Journal of Membrane Science,255, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,7,5,5,3,3,12,6,7,7,5,2,6,3,0,82
2001,Flux decline during nanofiltration of organic components in aqueous solution,"Van Der Bruggen B., Vandecasteele C.",0013936X,Environmental Science and Technology,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,7,3,2,2,9,4,3,6,3,1,3,9,5,4,2,0,81
2010,Performance of PDMS membranes in pervaporation: Effect of silicalite fillers and comparison with SBS membranes,"Dobrak A., Figoli A., Chovau S., Galiano F., Simone S., Vankelecom I.F.J., Drioli E., Van der Bruggen B.",219797,Journal of Colloid and Interface Science,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,13,9,8,5,9,6,5,3,0,80
2016,How to Optimize the Membrane Properties for Membrane Distillation: A Review,"Eykens L., De Sitter K., Dotremont C., Pinoy L., Van Der Bruggen B.",8885885,Industrial and Engineering Chemistry Research,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,22,11,0,78
2013,Critical analysis of techno-economic estimates for the production cost of lignocellulosic bio-ethanol,"Chovau S., Degrauwe D., Van Der Bruggen B.",13640321,Renewable and Sustainable Energy Reviews,26, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,11,18,10,18,4,0,77
2016,Influence of membrane thickness and process conditions on direct contact membrane distillation at different salinities,"Eykens L., Hitsov I., De Sitter K., Dotremont C., Pinoy L., Nopens I., Van der Bruggen B.",3767388,Journal of Membrane Science,498, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,25,18,6,0,75
2011,Preparation of solvent stable polyphenylsulfone hollow fiber nanofiltration membranes,"Darvishmanesh S., Tasselli F., Jansen J.C., Tocci E., Bazzarelli F., Bernardo P., Luis P., Degreve J., Drioli E., Van der Bruggen B.",3767388,Journal of Membrane Science,384, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,9,7,9,14,11,6,0,74
2007,Physico-chemical characterization of nanofiltration membranes,"Boussu K., De Baerdemaeker J., Dauwe C., Weber M., Lynn K.G., Depla D., Aldea S., Vankelecom I.F.J., Vandecasteele C., Van Der Bruggen B.",14394235,ChemPhysChem,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,7,7,4,7,5,1,5,6,6,6,2,0,74
2011,Novel polyphenylsulfone membrane for potential use in solvent nanofiltration,"Darvishmanesh S., Jansen J.C., Tasselli F., Tocci E., Luis P., Degreve J., Drioli E., Van der Bruggen B.",3767388,Journal of Membrane Science,379, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,7,8,8,15,15,8,0,73
2002,Evaluation of parameters describing flux decline in nanofiltration of aqueous solutions containing organic compounds,"Van der Bruggen B., Braeken L., Vandecasteele C.",119164,Desalination,147, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,6,1,3,3,2,5,5,12,7,6,2,3,3,1,2,0,73
2013,"Toxicological assessment of heavy metals accumulated in vegetables and fruits grown in Ginfel river near Sheba Tannery, Tigray, Northern Ethiopia","Gebrekidan A., Weldegebriel Y., Hadera A., Van der Bruggen B.",1476513,Ecotoxicology and Environmental Safety,95, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,12,15,11,13,4,0,72
2012,Selectrodialysis: Fractionation of divalent ions from monovalent ions in a novel electrodialysis stack,"Zhang Y., Paepen S., Pinoy L., Meesschaert B., Van Der Bruggen B.",13835866,Separation and Purification Technology,88, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,5,8,7,13,16,10,0,71
2006,Transport model for solvent permeation through nanofiltration membranes,"Geens J., Van Der Bruggen B., Vandecasteele C.",13835866,Separation and Purification Technology,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,7,2,2,7,7,4,5,4,10,3,3,0,68
2004,Characterisation of the solvent stability of polymeric nanofiltration membranes by measurement of contact angles and swelling,"Geens J., Van der Bruggen B., Vandecasteele C.",92509,Chemical Engineering Science,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,6,3,4,3,2,4,2,6,6,3,3,7,3,0,68
2001,Water reclamation in the textile industry: Nanofiltration of dye baths for wool dyeing,"Van der Bruggen B., de Vreese I., Vandecasteele C.",8885885,Industrial and Engineering Chemistry Research,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,3,6,7,2,3,3,2,1,3,3,3,2,3,4,3,1,0,67
2016,An anion exchange membrane modified by alternate electro-deposition layers with enhanced monovalent selectivity,"Zhao Y., Tang K., Liu H., Van der Bruggen B., Sotto Diaz A., Shen J., Gao C.",3767388,Journal of Membrane Science,520, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,27,11,0,65
2017,High flux electroneutral loose nanofiltration membranes based on rapid deposition of polydopamine/polyethyleneimine,"Wang J., Zhu J., Tsehaye M.T., Li J., Dong G., Yuan S., Li X., Zhang Y., Liu J., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,16,0,64
2007,Removal of API's (active pharmaceutical ingredients) from organic solvents by nanofiltration,"Geens J., De Witte B., Van Der Bruggen B.",1496395,Separation Science and Technology,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,6,11,8,6,4,6,4,4,5,0,64
2013,A natural driven membrane process for brackish and wastewater treatment: Photovoltaic powered ED and FO hybrid system,"Zhang Y., Pinoy L., Meesschaert B., Van Der Bruggen B.",0013936X,Environmental Science and Technology,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,10,9,14,9,3,0,63
2013,Separation of methanol-n-butyl acetate mixtures by pervaporation: Potential of 10 commercial membranes,"Luis P., Degreve J., der Bruggen B.V.",3767388,Journal of Membrane Science,429, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,5,8,12,3,3,0,62
2009,General model for prediction of solvent permeation through organic and inorganic solvent resistant nanofiltration membranes,"Darvishmanesh S., Buekenhoudt A., Degreve J., Van der Bruggen B.",3767388,Journal of Membrane Science,334, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,6,7,16,3,3,0,7,7,1,0,62
2018,The rapid emergence of two-dimensional nanomaterials for high-performance separation membranes,"Zhu J., Hou J., Uliana A., Zhang Y., Tian M., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,16,0,61
2014,P-recovery as calcium phosphate from wastewater using an integrated selectrodialysis/crystallization process,"Tran A.T.K., Zhang Y., De Corte D., Hannes J.-B., Ye W., Mondal P., Jullok N., Meesschaert B., Pinoy L., Van Der Bruggen B.",9596526,Journal of Cleaner Production,77, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,10,13,17,5,0,61
2006,Modelling of solute transport in non-aqueous nanofiltration,"Geens J., Boussu K., Vandecasteele C., Van der Bruggen B.",3767388,Journal of Membrane Science,281, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,3,3,11,5,4,6,2,3,5,2,0,61
2003,Surface modification of γ-Al<inf>2</inf>O<inf>3</inf>/TiO <inf>2</inf> multilayer membranes for applications in non-polar organic solvents,"Van Gestel T., Van Der Bruggen B., Buekenhoudt A., Dotremont C., Luyten J., Vandecasteele C., Maes G.",3767388,Journal of Membrane Science,224, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,5,4,2,3,3,2,3,7,4,3,3,6,3,1,0,60
2017,Progress and perspectives for synthesis of sustainable antifouling composite membranes containing in situ generated nanoparticles,"Li X., Sotto A., Li J., Van der Bruggen B.",3767388,Journal of Membrane Science,524, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,22,9,0,58
2014,Pervaporation as a tool in chemical engineering: A new era?,"Van Der Bruggen B., Luis P.",22113398,Current Opinion in Chemical Engineering,4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,8,6,10,9,7,0,58
2012,RO concentrate treatment by a hybrid system consisting of a pellet reactor and electrodialysis,"Tran A.T.K., Zhang Y., Jullok N., Meesschaert B., Pinoy L., Van der Bruggen B.",92509,Chemical Engineering Science,79, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,7,9,7,8,1,0,58
2011,Performance of solvent resistant nanofiltration membranes for purification of residual solvent in the pharmaceutical industry: Experiments and simulation,"Darvishmanesh S., Firoozpour L., Vanneste J., Luis P., Degreve J., Van der Bruggen B.",14639262,Green Chemistry,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,13,11,2,7,7,8,1,0,58
2017,Construction of TiO<inf>2</inf>@graphene oxide incorporated antifouling nanofiltration membrane with elevated filtration performance,"Wang J., Wang Y., Zhu J., Zhang Y., Liu J., Van der Bruggen B.",3767388,Journal of Membrane Science,533, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,19,15,0,57
2013,Desalination of an industrial saline water with conventional and bipolar membrane electrodialysis,"Ghyselbrecht K., Huygebaert M., Van der Bruggen B., Ballet R., Meesschaert B., Pinoy L.",119164,Desalination,318, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,10,10,8,9,4,0,57
2011,Non-dispersive absorption for CO<inf>2</inf> capture: From the laboratory to industry,"Luis P., Van der Bruggen B., Van Gerven T.",2682575,Journal of Chemical Technology and Biotechnology,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,7,8,9,8,3,2,0,0,57
2007,Applicability of nanofiltration in the carwash industry,"Boussu K., Kindts C., Vandecasteele C., Van der Bruggen B.",13835866,Separation and Purification Technology,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,4,5,3,4,6,10,6,7,2,1,0,57
2003,Corrosion properties of alumina and titania NF membranes,"Van Gestel T., Vandecasteele C., Buekenhoudt A., Dotremont C., Luyten J., Van Der Bruggen B., Maes G.",3767388,Journal of Membrane Science,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,5,1,2,3,2,4,6,5,4,6,6,2,0,57
2015,Ion-Responsive Channels of Zwitterion-Carbon Nanotube Membrane for Rapid Water Permeation and Ultrahigh Mono-/Multivalent Ion Selectivity,"Liu T.-Y., Yuan H.-G., Li Q., Tang Y.-H., Zhang Q., Qian W., Bruggen B.V.D., Wang X.",19360851,ACS Nano,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,19,9,10,0,56
2015,Use of biomimetic forward osmosis membrane for trace organics removal,"Madsen H.T., Bajraktari N., Helix-Nielsen C., Van der Bruggen B., Sogaard E.G.",3767388,Journal of Membrane Science,476, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,15,10,9,0,56
2006,Transport mechanisms of dissolved organic compounds in aqueous solution during nanofiltration,"Braeken L., Bettens B., Boussu K., Van der Meeren P., Cocquyt J., Vermant J., Van der Bruggen B.",3767388,Journal of Membrane Science,279, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,7,4,2,6,3,6,4,6,2,2,0,56
2017,Separation of divalent ions from seawater concentrate to enhance the purity of coarse salt by electrodialysis with monovalent-selective membranes,"Zhang W., Miao M., Pan J., Sotto A., Shen J., Gao C., der Bruggen B.V.",119164,Desalination,411, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,25,10,0,55
2010,Challenges for recycling ionic liquids by using pressure driven membrane processes,"Haerens K., Van Deuren S., Matthijs E., Van der Bruggen B.",14639262,Green Chemistry,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,7,5,8,4,6,5,3,0,55
2004,Regeneration of brewery waste water using nanofiltration,"Braeken L., Van Der Bruggen B., Vandecasteele C.",431354,Water Research,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,4,3,5,5,5,6,5,4,4,4,1,0,55
2016,Elevated salt transport of antimicrobial loose nanofiltration membranes enabled by copper nanoparticles: Via fast bioinspired deposition,"Zhu J., Uliana A., Wang J., Yuan S., Li J., Tian M., Simoens K., Volodin A., Lin J., Bernaerts K., Zhang Y., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,15,11,0,53
2013,Influence of the blend composition on the properties and separation performance of novel solvent resistant polyphenylsulfone/polyimide nanofiltration membranes,"Jansen J.C., Darvishmanesh S., Tasselli F., Bazzarelli F., Bernardo P., Tocci E., Friess K., Randova A., Drioli E., Van der Bruggen B.",3767388,Journal of Membrane Science,447, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,7,14,9,4,0,53
2017,Carboxyl-functionalized graphene oxide polyamide nanofiltration membrane for desalination of dye solutions containing monovalent salt,"Zhang H., Bin Li, Pan J., Qi Y., Shen J., Gao C., Van der Bruggen B.",3767388,Journal of Membrane Science,539, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,14,0,52
2012,RO concentrate minimization by electrodialysis: Techno-economic analysis and environmental concerns,"Zhang Y., Ghyselbrecht K., Vanherpe R., Meesschaert B., Pinoy L., Van der Bruggen B.",3014797,Journal of Environmental Management,107, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,5,9,12,8,3,0,52
2015,Forward osmosis: Understanding the hype,"Van Der Bruggen B., Luis P.",1678299,Reviews in Chemical Engineering,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,11,12,3,0,51
2013,The role of membranes in post-combustion CO<inf>2</inf> capture,"Luis P., Van Der Bruggen B.",21523878,Greenhouse Gases: Science and Technology,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,7,8,7,3,0,49
2013,"Integrated membrane separation processes for recycling of valuable wastewater streams: Nanofiltration, membrane distillation, and membrane crystallizers revisited",Van Der Bruggen B.,8885885,Industrial and Engineering Chemistry Research,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,4,13,4,6,0,49
2011,Parameters determining transport mechanisms through unfilled and silicalite filled PDMS-based membranes and dense PI membranes in solvent resistant nanofiltration: Comparison with pervaporation,"Dobrak-Van Berlo A., Vankelecom I.F.J., Van der Bruggen B.",3767388,Journal of Membrane Science,374, 1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,4,7,7,6,2,2,0,49
2006,Assessment of a semi-quantitative method for estimation of the rejection of organic compounds in aqueous solution in nanofiltration,"Van der Bruggen B., Verliefde A., Braeken L., Cornelissen E.R., Moons K., Verberk J.Q.J.C., van Dijk H.J.C., Amy G.",2682575,Journal of Chemical Technology and Biotechnology,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,7,0,2,9,6,2,3,6,3,0,0,49
1998,Simulation of acid washing of municipal solid waste incineration fly ashes in order to remove heavy metals,"Van Der Bruggen B., Vogels G., Van Herck P., Vandecasteele C.",3043894,Journal of Hazardous Materials,57, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,3,1,5,2,4,6,2,1,3,0,1,1,3,2,4,4,0,0,49
2019,Pharmaceuticals in freshwater aquatic environments: A comparison of the African and European challenge,"Fekadu S., Alemayehu E., Dewil R., Van der Bruggen B.",489697,Science of the Total Environment,654, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,48
2017,Mussel-Inspired Architecture of High-Flux Loose Nanofiltration Membrane Functionalized with Antibacterial Reduced Graphene Oxide-Copper Nanocomposites,"Zhu J., Wang J., Uliana A.A., Tian M., Zhang Y., Zhang Y., Volodin A., Simoens K., Yuan S., Li J., Lin J., Bernaerts K., Van Der Bruggen B.",19448244,ACS Applied Materials and Interfaces,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,9,0,48
2015,"Toward Resource Recovery from Textile Wastewater: Dye Extraction, Water and Base/Acid Regeneration Using a Hybrid NF-BMED Process","Lin J., Ye W., Huang J., Ricard B., Baltaru M.-C., Greydanus B., Balta S., Shen J., Vlad M., Sotto A., Luis P., Van Der Bruggen B.",21680485,ACS Sustainable Chemistry and Engineering,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,16,9,8,0,48
2004,Influence of MF pretreatment on NF performance for aqueous solutions containing particles and an organic foulant,"Van der Bruggen B., Kim J.H., DiGiano F.A., Geens J., Vandecasteele C.",13835866,Separation and Purification Technology,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,4,5,3,4,11,1,4,4,3,1,0,0,0,48
2014,Fabrication of a novel dual-layer (PES/PVDF) hollow fiber ultrafiltration membrane for wastewater treatment,"Liu T.-Y., Zhang R.-X., Li Q., Van der Bruggen B., Wang X.-L.",3767388,Journal of Membrane Science,472, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,4,7,3,0,47
2014,Organic solvent nanofiltration with Grignard functionalised ceramic nanofiltration membranes,"Rezaei Hosseinabadi S., Wyns K., Meynen V., Carleer R., Adriaensens P., Buekenhoudt A., Van der Bruggen B.",3767388,Journal of Membrane Science,454, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,11,8,6,10,3,0,47
2011,Performance of nanofiltration membranes for solvent purification in the oil industry,"Darvishmanesh S., Robberecht T., Luis P., Degreve J., Van Der Bruggen B.",0003021X,"JAOCS, Journal of the American Oil Chemists' Society",88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,6,2,11,7,5,2,0,47
2011,Sorption of pesticide endosulfan by electrodialysis membranes,"Banasiak L.J., Van der Bruggen B., Schafer A.I.",13858947,Chemical Engineering Journal,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,8,3,6,4,5,5,5,0,47
2010,Pervaporation performance of unfilled and filled PDMS membranes and novel SBS membranes for the removal of toluene from diluted aqueous solutions,"Chovau S., Dobrak A., Figoli A., Galiano F., S.Simone, Drioli E., Sikdar S.K., Van der Bruggen B.",13858947,Chemical Engineering Journal,159, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,1,2,7,5,3,2,1,0,47
2005,Solute transport in non-aqueous nanofiltration: Effect of membrane material,"Geens J., Hillen A., Bettens B., Van der Bruggen B., Vandecasteele C.",2682575,Journal of Chemical Technology and Biotechnology,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,2,4,4,6,4,0,5,3,2,2,1,0,47
2018,Advanced desalination of dye/NaCl mixures by a loose nanofiltration membrane for digital ink-jet printing,"Ye W., Lin J., Borrego R., Chen D., Sotto A., Luis P., Liu M., Zhao S., Tang C.Y., Van der Bruggen B.",13835866,Separation and Purification Technology,197, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,17,0,46
